,indicator,importance
0,bodyweight,0.15283325
1,g__Gemella,0.001581729
2,meta_2753,0.03459313
3,meta_295,0.036927257
4,meta_732,0.0034174826
5,meta_3496,0.18519019
6,meta_734,0.006779447
7,meta_3347,0.03598589
8,meta_3018,0.06864074
9,meta_3559,0.032657005
10,meta_2864,0.01611485
11,meta_3056,0.057155628
12,meta_474,0.26765662
13,meta_2242,0.06888303
14,meta_2173,0.03158373
