,0
meta_2506,0.139492
meta_2347,0.06833766
meta_460,0.057826236
meta_3224,0.05775493
meta_3291,0.050769083
meta_2669,0.0414161
meta_1665,0.028156968
meta_734,0.026196951
meta_624,0.0195161
meta_3822,0.015647948
meta_1643,0.015077875
meta_1287,0.014487916
meta_942,0.014017662
meta_3054,0.01110053
meta_647,0.0099677285
meta_3496,0.007458367
meta_3347,0.0066393754
meta_1627,0.0052790893
meta_797,0.0049891113
meta_474,0.00082238094
