,indicator,importance
0,meta_2753,0.015994623
1,meta_1370,0.009988946
2,meta_460,0.008487044
3,meta_3496,0.033511672
4,meta_734,0.007274992
5,meta_797,0.075750515
6,meta_3685,0.014717893
7,meta_3347,0.1932699
8,meta_3827,0.037564956
9,meta_54,0.041368283
10,meta_474,0.19071224
11,meta_604,0.16042714
12,meta_1397,0.09746194
13,meta_3244,0.032378543
14,meta_116,0.024866886
15,meta_3453,0.05622441
