,indicator,importance
0,meta_2832,0.017342914
1,meta_3865,0.032438997
2,meta_2879,0.0446377
3,meta_247,0.008063553
4,meta_904,0.011993955
5,meta_854,0.25055295
6,meta_2604,0.017879419
7,meta_3086,0.004475978
8,meta_2313,0.039062575
9,meta_3220,0.06284195
10,meta_3049,0.06893401
11,meta_966,0.030427227
12,meta_1616,0.047832735
13,meta_3510,0.020303482
14,meta_2890,0.09511188
15,meta_1667,0.044986367
16,meta_1419,0.033232696
17,meta_622,0.016571445
18,meta_3165,0.15331016
