,indicator,importance
0,meta_306,0.028940175
1,meta_1164,0.09180748
2,meta_1598,0.23139223
3,meta_2475,0.13482167
4,meta_513,0.090527415
5,meta_3601,0.10238553
6,meta_1037,0.32012546
