,indicator,importance
0,g__Ruminococcaceae_UCG-013,0.067861654
1,g__Intestinimonas,0.0051999586
2,meta_1370,0.0076534366
3,meta_3496,0.06342212
4,meta_734,0.003920765
5,meta_3685,0.004633689
6,meta_3347,0.2387402
7,meta_944,0.058122184
8,meta_3827,0.06523331
9,meta_54,0.099910624
10,meta_474,0.16644599
11,meta_1397,0.1173026
12,meta_3244,0.06399082
13,meta_116,0.009636774
14,meta_3453,0.008766867
15,meta_647,0.019159041
