,indicator,importance
0,g__Intestinimonas,0.0051468313
1,meta_848,0.003393107
2,meta_3726,0.021445688
3,meta_2592,0.006756728
4,meta_3217,0.009452724
5,meta_3347,0.3985097
6,meta_2022,0.15231012
7,meta_2745,0.124348626
8,meta_54,0.08729992
9,meta_1814,0.08777825
10,meta_1526,0.08233999
11,meta_2078,0.013937589
12,meta_2506,0.0072806464
